	log_likelihood
1530	-2656.3643
1531	-2715.2153
1532	-2702.3376
1533	-2659.7227
1534	-2607.386
1535	-2640.6353
1536	-2631.4102
1537	-2634.2046
1538	-2646.6587
1539	-2614.1868
1540	-2729.743
1541	-2628.4985
1542	-2632.9575
1543	-2612.1626
1544	-2618.3132
1545	-2609.6743
1546	-2645.0332
1547	-2631.5745
1548	-2627.5117
1549	-2651.479
1550	-2608.5032
1551	-2657.8093
1552	-2639.7449
1553	-2664.3823
1554	-2632.3647
1555	-2614.1174
1556	-2643.761
1557	-2644.1685
1558	-2612.2307
1559	-2622.4373
1560	-2619.9673
1561	-2630.9773
1562	-2612.9504
1563	-2664.5073
1564	-2646.4507
1565	-2619.8367
1566	-2661.1562
1567	-2608.387
1568	-2599.8218
1569	-2621.8918
1570	-2631.0977
1571	-2670.4404
1572	-2658.7366
1573	-2685.8848
1574	-2615.0146
1575	-2617.6938
1576	-2636.0786
1577	-2669.5288
1578	-2621.5
1579	-2651.603
1580	-2657.5825
1581	-2632.8835
1582	-2624.1938
1583	-2679.2788
1584	-2622.399
1585	-2607.3345
1586	-2648.5957
1587	-2620.7905
1588	-2632.6196
1589	-2635.8838
1590	-2657.5142
1591	-2611.1736
1592	-2605.355
1593	-2639.8765
1594	-2636.8008
1595	-2657.121
1596	-2618.9368
1597	-2626.692
1598	-2622.3618
1599	-2701.94
1600	-2614.6208
1601	-2689.046
1602	-2642.7266
1603	-2644.361
1604	-2648.684
1605	-2615.9827
1606	-2643.066
1607	-2634.5356
1608	-2624.871
1609	-2670.8174
1610	-2628.8455
1611	-2638.3425
1612	-2625.1594
1613	-2644.0447
1614	-2614.3784
1615	-2646.5647
1616	-2646.7754
1617	-2641.2056
1618	-2637.9949
1619	-2631.69
1620	-2621.5078
1621	-2632.3188
1622	-2625.0474
1623	-2616.9082
1624	-2618.1042
1625	-2667.708
1626	-2624.7878
1627	-2629.5903
1628	-2603.938
1629	-2620.4868
1630	-2647.3962
1631	-2640.877
1632	-2647.8616
1633	-2669.0144
1634	-2676.2246
1635	-2616.689
1636	-2611.5542
1637	-2602.5906
1638	-2640.0542
1639	-2657.3242
1640	-2625.522
1641	-2617.6516
1642	-2609.8853
1643	-2605.6165
1644	-2671.886
1645	-2636.652
1646	-2632.8572
1647	-2634.1946
1648	-2688.9685
1649	-2653.948
1650	-2600.3696
1651	-2633.6812
1652	-2639.188
1653	-2605.7437
1654	-2649.1758
1655	-2664.7642
1656	-2647.52
1657	-2639.9878
1658	-2615.6536
1659	-2685.2114
1660	-2607.1694
1661	-2653.7812
1662	-2592.2837
1663	-2639.0342
1664	-2600.6323
1665	-2618.1929
1666	-2631.3528
1667	-2656.0386
1668	-2619.978
1669	-2622.4019
1670	-2651.559
1671	-2623.0469
1672	-2615.776
1673	-2659.3296
1674	-2696.211
1675	-2595.0393
1676	-2653.77
1677	-2612.6094
1678	-2679.7239
1679	-2643.8098
1680	-2663.642
1681	-2622.1716
1682	-2619.9338
1683	-2655.6501
1684	-2629.009
1685	-2660.1174
1686	-2611.7678
1687	-2658.8765
1688	-2633.1597
1689	-2637.0815
1690	-2599.086
1691	-2675.5493
1692	-2677.7976
1693	-2607.6416
1694	-2638.0962
1695	-2662.3284
1696	-2625.0132
1697	-2674.309
1698	-2662.0464
1699	-2626.7231
1700	-2619.9204
1701	-2638.566
1702	-2637.9
1703	-2667.3635
1704	-2690.9468
1705	-2639.1733
1706	-2628.1968
1707	-2635.5332
1708	-2615.9485
1709	-2661.2476
1710	-2626.2812
1711	-2619.974
1712	-2632.3481
1713	-2633.548
1714	-2614.8887
1715	-2646.5996
1716	-2635.315
1717	-2624.9749
1718	-2632.9663
1719	-2628.7954
1720	-2647.7236
1721	-2639.743
1722	-2687.2437
1723	-2710.3167
1724	-2636.6638
1725	-2609.2317
1726	-2683.567
1727	-2628.0234
1728	-2651.315
1729	-2646.5583
1730	-2626.6477
1731	-2605.008
1732	-2613.7449
1733	-2645.847
1734	-2615.4417
1735	-2651.3943
1736	-2639.1665
1737	-2637.8552
1738	-2632.644
1739	-2610.357
1740	-2675.868
1741	-2623.3315
1742	-2624.2615
1743	-2645.8606
1744	-2629.353
1745	-2599.8135
1746	-2637.9194
1747	-2664.3052
1748	-2621.0771
1749	-2625.2983
1750	-2669.1602
1751	-2630.425
1752	-2594.2676
1753	-2691.8828
1754	-2662.7273
1755	-2618.2405
1756	-2616.9905
1757	-2639.734
1758	-2612.3704
1759	-2649.2307
1760	-2647.5005
1761	-2626.7493
1762	-2618.2568
1763	-2663.9058
1764	-2647.5767
1765	-2689.8452
1766	-2651.8804
1767	-2651.8782
1768	-2613.543
1769	-2655.1792
1770	-2617.4766
1771	-2588.9026
1772	-2646.7578
1773	-2656.2437
1774	-2614.8013
1775	-2636.7825
1776	-2612.5054
1777	-2622.8638
1778	-2623.2603
1779	-2623.679
1780	-2645.7366
1781	-2685.2593
1782	-2625.92
1783	-2607.2095
1784	-2646.3997
1785	-2615.4026
1786	-2637.6418
1787	-2654.1997
1788	-2605.7117
1789	-2613.6904
1790	-2611.2957
1791	-2614.355
1792	-2629.3372
1793	-2657.0552
1794	-2658.5437
1795	-2658.3396
1796	-2673.873
1797	-2657.3843
1798	-2623.542
1799	-2645.4197
1800	-2645.6553
1801	-2633.2173
1802	-2613.5962
1803	-2629.2544
1804	-2635.5874
1805	-2639.7292
1806	-2670.0828
1807	-2672.941
1808	-2649.7168
1809	-2634.8486
1810	-2611.344
1811	-2673.6797
1812	-2659.51
1813	-2669.1099
1814	-2649.1216
1815	-2736.3447
1816	-2638.4604
1817	-2639.4858
1818	-2628.5493
1819	-2606.867
1820	-2630.427
1821	-2626.337
1822	-2619.8542
1823	-2610.5176
1824	-2624.1772
1825	-2645.6746
1826	-2597.309
1827	-2664.8687
1828	-2689.8542
1829	-2647.7852
1830	-2618.78
1831	-2635.968
1832	-2631.307
1833	-2656.325
1834	-2638.0005
1835	-2627.83
1836	-2665.1648
1837	-2616.11
1838	-2611.6782
1839	-2649.2996
1840	-2670.7424
1841	-2653.7827
1842	-2617.4895
1843	-2629.3542
1844	-2655.409
1845	-2710.3198
1846	-2650.2134
1847	-2622.496
1848	-2659.5095
1849	-2607.3125
1850	-2612.6548
1851	-2664.395
1852	-2614.7556
1853	-2621.5896
1854	-2629.2197
1855	-2608.1208
1856	-2664.661
1857	-2613.056
1858	-2619.0884
1859	-2641.4302
1860	-2649.6587
1861	-2660.4136
1862	-2628.01
1863	-2675.929
1864	-2593.6865
1865	-2643.3708
1866	-2615.079
1867	-2639.8843
1868	-2630.0903
1869	-2669.51
1870	-2625.0894
1871	-2717.9465
1872	-2695.3342
1873	-2620.4712
1874	-2666.4834
1875	-2665.4038
1876	-2665.3955
1877	-2675.3696
1878	-2622.9023
1879	-2631.633
1880	-2663.5864
1881	-2695.8862
1882	-2671.1958
1883	-2624.2053
1884	-2593.6401
1885	-2631.6567
1886	-2598.2703
1887	-2699.8823
1888	-2665.5188
1889	-2646.3472
1890	-2631.3794
1891	-2612.79
1892	-2628.4534
1893	-2628.1118
1894	-2640.7466
1895	-2652.9036
1896	-2611.2769
1897	-2645.2456
1898	-2621.6753
1899	-2731.9368
1900	-2644.7097
1901	-2653.5225
1902	-2647.2878
1903	-2621.7705
1904	-2645.3003
1905	-2620.4966
1906	-2626.147
1907	-2660.2332
1908	-2648.5278
1909	-2610.8433
1910	-2612.6929
1911	-2623.19
1912	-2621.6665
1913	-2629.9436
1914	-2696.7903
1915	-2623.3223
1916	-2636.106
1917	-2625.584
1918	-2608.0415
1919	-2643.33
1920	-2622.144
1921	-2633.871
1922	-2703.7039
1923	-2645.9097
1924	-2632.516
1925	-2689.5398
1926	-2658.1733
1927	-2613.4197
1928	-2624.6895
1929	-2613.2053
1930	-2634.1882
1931	-2685.3442
1932	-2636.5864
1933	-2607.9243
1934	-2649.8645
1935	-2619.2654
1936	-2661.5996
1937	-2601.7961
1938	-2658.4812
1939	-2616.399
1940	-2701.184
1941	-2638.6792
1942	-2614.0674
1943	-2624.0583
1944	-2703.7026
1945	-2668.0159
1946	-2628.7644
1947	-2626.0044
1948	-2614.479
1949	-2666.9597
1950	-2613.1094
1951	-2685.7578
1952	-2686.0984
1953	-2632.2266
1954	-2681.2278
1955	-2637.8787
1956	-2632.127
1957	-2619.4678
1958	-2653.1257
1959	-2693.0723
1960	-2730.717
1961	-2624.103
1962	-2627.5122
1963	-2617.3953
1964	-2646.5974
1965	-2670.3433
1966	-2631.3857
1967	-2715.205
1968	-2618.816
1969	-2628.427
1970	-2676.8481
1971	-2669.7153
1972	-2620.164
1973	-2622.8843
1974	-2620.2625
1975	-2698.0571
1976	-2623.515
1977	-2625.2095
1978	-2619.6614
1979	-2633.925
1980	-2643.911
1981	-2707.7256
1982	-2682.2812
1983	-2629.6733
1984	-2621.3953
1985	-2636.954
1986	-2681.518
1987	-2709.3022
1988	-2644.293
1989	-2657.3694
1990	-2623.1199
1991	-2648.1152
1992	-2606.1243
1993	-2602.3684
1994	-2653.9326
1995	-2620.4663
1996	-2639.3833
1997	-2622.449
1998	-2649.7046
1999	-2651.379
2000	-2668.4312
2001	-2657.3892
2002	-2606.8599
2003	-2688.69
2004	-2661.455
2005	-2653.6997
2006	-2665.848
2007	-2607.1243
2008	-2641.526
2009	-2634.4368
2010	-2618.1401
2011	-2606.0217
2012	-2657.5151
2013	-2657.0261
2014	-2651.9565
2015	-2664.8523
2016	-2609.5977
2017	-2617.7388
2018	-2661.964
2019	-2665.6604
2020	-2648.4463
2021	-2636.4062
2022	-2654.909
2023	-2628.737
2024	-2650.3606
2025	-2625.0352
2026	-2661.9639
2027	-2605.7563
2028	-2621.8416
2029	-2651.5103
2030	-2647.4402
2031	-2617.3276
2032	-2606.7698
2033	-2642.2563
2034	-2616.4333
2035	-2667.072
2036	-2622.7769
2037	-2631.934
2038	-2601.6392
2039	-2586.2683
2040	-2606.3306
2041	-2596.435
2042	-2608.2869
2043	-2675.9583
2044	-2677.2688
2045	-2613.3174
2046	-2626.187
2047	-2673.6836
2048	-2618.545
2049	-2601.3289
2050	-2630.392
2051	-2677.2744
2052	-2737.5002
2053	-2638.331
2054	-2649.061
2055	-2669.571
2056	-2648.4297
2057	-2596.0503
2058	-2638.1782
2059	-2621.811
2060	-2618.4575
2061	-2644.3376
2062	-2617.0117
2063	-2673.5723
2064	-2619.939
2065	-2636.4429
2066	-2620.4153
2067	-2639.5288
2068	-2605.3027
2069	-2654.9878
2070	-2616.732
2071	-2640.5781
2072	-2625.566
2073	-2637.8042
2074	-2679.609
2075	-2610.5146
2076	-2656.0747
2077	-2624.464
2078	-2643.2295
2079	-2631.9778
2080	-2634.2666
2081	-2622.8982
2082	-2681.9604
2083	-2649.3596
2084	-2617.94
2085	-2648.294
2086	-2722.602
2087	-2666.0024
2088	-2609.3247
2089	-2648.1765
2090	-2626.3042
2091	-2643.0515
2092	-2610.1914
2093	-2654.3042
2094	-2641.1328
2095	-2648.9648
2096	-2616.499
2097	-2627.9648
2098	-2643.91
2099	-2677.1611
2100	-2614.523
2101	-2665.729
2102	-2619.25
2103	-2657.3862
2104	-2608.5945
2105	-2655.3103
2106	-2599.146
2107	-2630.2336
2108	-2602.8374
2109	-2665.9907
2110	-2607.1104
2111	-2664.6907
2112	-2647.4438
2113	-2607.2942
2114	-2613.1067
2115	-2622.4192
2116	-2631.648
2117	-2637.9333
2118	-2627.895
2119	-2676.1294
2120	-2635.143
2121	-2614.1655
2122	-2647.472
2123	-2639.5972
2124	-2638.403
2125	-2596.649
2126	-2691.7979
2127	-2646.52
2128	-2615.1406
2129	-2605.8044
2130	-2613.5535
2131	-2650.234
2132	-2622.2368
2133	-2645.661
2134	-2628.7134
2135	-2690.9673
2136	-2656.2832
2137	-2609.5608
2138	-2621.4119
2139	-2656.6313
2140	-2613.0264
2141	-2686.5286
2142	-2637.1118
2143	-2676.5867
2144	-2677.682
2145	-2621.417
2146	-2649.7036
2147	-2657.845
2148	-2626.769
2149	-2622.706
2150	-2647.6157
2151	-2629.9146
2152	-2634.9685
2153	-2644.6216
2154	-2634.813
2155	-2692.6948
2156	-2621.6646
2157	-2627.302
2158	-2636.4414
2159	-2637.0757
2160	-2626.6729
2161	-2680.5989
2162	-2604.148
2163	-2609.8728
2164	-2705.9849
2165	-2627.765
2166	-2674.7144
2167	-2666.16
2168	-2622.4204
2169	-2608.8809
2170	-2667.743
2171	-2646.168
2172	-2649.7527
2173	-2644.2554
2174	-2625.785
2175	-2641.164
2176	-2629.3833
2177	-2631.933
2178	-2610.6843
2179	-2664.5286
2180	-2655.536
2181	-2651.7134
2182	-2635.9102
2183	-2605.2864
2184	-2710.6768
2185	-2625.231
2186	-2747.7715
2187	-2621.9465
2188	-2642.049
2189	-2642.787
2190	-2598.5513
2191	-2614.0427
2192	-2650.0835
2193	-2653.0728
2194	-2627.5051
2195	-2621.0
2196	-2627.8987
2197	-2613.5708
2198	-2624.3835
2199	-2627.0186
2200	-2640.1743
2201	-2658.657
2202	-2611.7952
2203	-2612.5596
2204	-2605.04
2205	-2659.1274
2206	-2641.629
2207	-2616.6868
2208	-2667.109
2209	-2681.473
2210	-2600.8286
2211	-2666.5051
2212	-2661.8682
2213	-2612.6343
2214	-2646.5864
2215	-2667.5
2216	-2621.9028
2217	-2611.1868
2218	-2631.4224
2219	-2642.5415
2220	-2632.2253
2221	-2628.1887
2222	-2684.1023
2223	-2670.7722
2224	-2663.0483
2225	-2662.7417
2226	-2654.564
2227	-2618.8462
2228	-2683.9321
2229	-2677.874
2230	-2609.8613
2231	-2689.9478
2232	-2637.6348
2233	-2642.2358
2234	-2658.9067
2235	-2635.8718
2236	-2665.2007
2237	-2653.8772
2238	-2626.356
2239	-2599.8208
2240	-2655.2092
2241	-2626.7976
2242	-2674.9243
2243	-2650.7854
2244	-2642.0632
2245	-2664.2224
2246	-2616.3958
2247	-2615.6301
2248	-2624.6438
2249	-2630.3872
2250	-2635.016
2251	-2634.681
2252	-2649.4182
2253	-2694.0527
2254	-2625.9846
2255	-2646.5708
2256	-2683.0698
2257	-2617.3823
2258	-2655.0942
2259	-2653.921
2260	-2701.4827
2261	-2610.5637
2262	-2670.7595
2263	-2627.441
2264	-2672.5325
2265	-2749.8433
2266	-2628.556
2267	-2613.7874
2268	-2676.0566
2269	-2638.8328
2270	-2603.5635
2271	-2662.0867
2272	-2648.523
2273	-2634.8098
2274	-2599.2778
2275	-2631.3955
2276	-2621.1423
2277	-2612.1746
2278	-2600.019
2279	-2692.721
2280	-2681.7449
2281	-2670.0012
2282	-2606.4702
2283	-2628.545
2284	-2651.4038
2285	-2606.5056
2286	-2656.6768
2287	-2663.5886
2288	-2666.1628
2289	-2626.6836
2290	-2610.931
2291	-2677.0432
2292	-2667.237
2293	-2632.0767
2294	-2622.8376
2295	-2604.8716
2296	-2603.5645
2297	-2636.2556
2298	-2641.2302
2299	-2630.59
2300	-2626.3328
2301	-2631.2363
2302	-2661.67
2303	-2643.5942
2304	-2666.9512
2305	-2650.228
2306	-2619.4397
2307	-2624.9087
2308	-2608.7466
2309	-2627.4749
2310	-2638.7651
2311	-2591.475
2312	-2618.061
2313	-2608.496
2314	-2651.596
2315	-2631.555
2316	-2611.4875
2317	-2666.0298
2318	-2657.3777
2319	-2728.0637
2320	-2667.351
2321	-2623.077
2322	-2715.7515
2323	-2645.1782
2324	-2626.2874
2325	-2626.549
2326	-2643.6777
2327	-2687.813
2328	-2641.1187
2329	-2632.323
2330	-2678.688
2331	-2663.2173
2332	-2628.1528
2333	-2614.5854
2334	-2623.104
2335	-2638.3572
2336	-2633.2922
2337	-2642.505
2338	-2622.0566
2339	-2641.773
2340	-2604.22
2341	-2673.4712
2342	-2694.7075
2343	-2626.2593
2344	-2664.4204
2345	-2656.1367
2346	-2703.444
2347	-2611.8625
2348	-2637.4448
2349	-2624.7603
2350	-2657.6028
2351	-2610.2747
2352	-2621.934
2353	-2617.7063
2354	-2630.0002
2355	-2623.7769
2356	-2605.2424
2357	-2641.7986
2358	-2643.8386
2359	-2663.1653
2360	-2604.8801
2361	-2634.9954
2362	-2616.2375
2363	-2628.3958
2364	-2604.1565
2365	-2606.3557
2366	-2614.7903
2367	-2623.2798
2368	-2676.7905
2369	-2668.2676
2370	-2622.656
2371	-2615.8171
2372	-2629.937
2373	-2641.1282
2374	-2623.8845
2375	-2651.5002
2376	-2640.368
2377	-2642.311
2378	-2664.0132
2379	-2627.9343
2380	-2664.8547
2381	-2612.7131
2382	-2619.7896
2383	-2610.0278
2384	-2631.071
2385	-2703.6628
2386	-2648.634
2387	-2615.8965
2388	-2625.0293
2389	-2692.7363
2390	-2650.25
2391	-2662.4502
2392	-2664.3323
2393	-2608.2668
2394	-2611.0303
2395	-2713.8481
2396	-2614.9844
2397	-2619.9263
2398	-2641.8035
2399	-2634.51
2400	-2712.6978
2401	-2633.4019
2402	-2654.0752
2403	-2648.6523
2404	-2640.0806
2405	-2716.743
2406	-2616.3926
2407	-2635.9067
2408	-2600.1948
2409	-2619.643
2410	-2591.1274
2411	-2682.3855
2412	-2604.0854
2413	-2672.637
2414	-2624.7837
2415	-2643.3962
2416	-2619.276
2417	-2709.604
2418	-2645.847
2419	-2684.2573
2420	-2643.57
2421	-2642.1702
2422	-2656.065
2423	-2605.354
2424	-2623.455
2425	-2628.1284
2426	-2634.5737
2427	-2641.3352
2428	-2629.5884
2429	-2609.1648
2430	-2593.0457
2431	-2676.6484
2432	-2708.9622
2433	-2659.0698
2434	-2640.1453
2435	-2612.1433
2436	-2654.3823
2437	-2603.209
2438	-2632.0469
2439	-2636.8628
2440	-2644.7302
2441	-2611.3726
2442	-2703.4702
2443	-2646.7295
2444	-2629.2996
2445	-2590.438
2446	-2685.3218
2447	-2614.2917
2448	-2610.502
2449	-2616.548
2450	-2638.3892
2451	-2618.1848
2452	-2636.34
2453	-2625.106
2454	-2600.1577
2455	-2789.4438
2456	-2625.1606
2457	-2630.9265
2458	-2706.4849
2459	-2652.7534
2460	-2664.4531
2461	-2669.4849
2462	-2674.4258
2463	-2635.6958
2464	-2628.6665
2465	-2651.9138
2466	-2640.6384
2467	-2678.5864
2468	-2682.8977
2469	-2645.357
2470	-2606.0508
2471	-2669.3115
2472	-2611.9294
2473	-2625.997
2474	-2677.3987
2475	-2620.496
2476	-2620.2024
2477	-2613.6646
2478	-2628.8125
2479	-2608.3247
2480	-2598.722
2481	-2626.604
2482	-2603.5005
2483	-2671.2058
2484	-2613.3015
2485	-2618.0332
2486	-2643.7727
2487	-2656.816
2488	-2643.596
2489	-2621.725
2490	-2645.89
2491	-2622.612
2492	-2638.2795
2493	-2616.391
2494	-2651.9211
2495	-2619.696
2496	-2662.1167
2497	-2632.7563
2498	-2657.8933
2499	-2634.1
2500	-2653.9937
2501	-2614.601
2502	-2643.3484
2503	-2603.4624
2504	-2671.8118
2505	-2653.8599
2506	-2608.441
2507	-2633.525
2508	-2644.548
2509	-2617.4282
2510	-2617.0098
2511	-2652.709
2512	-2631.9211
2513	-2662.0542
2514	-2658.7297
2515	-2651.4675
2516	-2646.3464
2517	-2643.2173
2518	-2620.5095
2519	-2637.2102
2520	-2606.8662
2521	-2661.3687
2522	-2656.6997
2523	-2619.0254
2524	-2596.6714
2525	-2734.1677
2526	-2626.9905
2527	-2647.7246
2528	-2628.7358
2529	-2634.9658
2530	-2614.4707
2531	-2620.272
2532	-2612.2915
2533	-2638.2231
2534	-2735.5083
2535	-2609.066
2536	-2653.8804
2537	-2640.4224
2538	-2641.7305
2539	-2611.2905
2540	-2617.5652
2541	-2663.5227
2542	-2629.955
2543	-2682.48
2544	-2667.1191
2545	-2622.084
2546	-2604.2063
2547	-2629.565
2548	-2691.8335
2549	-2618.3848
2550	-2687.181
2551	-2639.0874
2552	-2649.7212
2553	-2639.0542
2554	-2614.4114
2555	-2605.8997
2556	-2638.625
2557	-2645.638
2558	-2620.2476
2559	-2648.074
2560	-2605.6348
2561	-2612.7903
2562	-2610.187
2563	-2584.523
2564	-2641.4329
2565	-2625.9585
2566	-2645.3433
2567	-2612.689
2568	-2608.1665
2569	-2647.8745
2570	-2618.701
2571	-2722.6272
2572	-2650.1802
2573	-2633.989
2574	-2609.4287
2575	-2645.9714
2576	-2589.3044
2577	-2619.9094
2578	-2635.5452
2579	-2611.2046
2580	-2647.1758
2581	-2618.9158
2582	-2624.0073
2583	-2648.2812
2584	-2608.73
2585	-2650.7952
2586	-2680.2527
2587	-2673.5327
2588	-2697.735
2589	-2645.3225
2590	-2625.239
2591	-2630.0278
2592	-2621.486
2593	-2622.8015
2594	-2632.5522
2595	-2642.7285
2596	-2670.5522
2597	-2685.095
2598	-2611.1646
2599	-2626.6162
2600	-2608.5242
2601	-2662.9739
2602	-2626.0442
2603	-2603.213
2604	-2604.3647
2605	-2670.064
2606	-2695.6035
2607	-2616.7793
2608	-2730.2905
2609	-2665.5864
2610	-2642.9653
2611	-2608.7798
2612	-2686.5317
2613	-2621.897
2614	-2602.5208
2615	-2666.8645
2616	-2640.4314
2617	-2672.4414
2618	-2604.3372
2619	-2632.3906
2620	-2675.867
2621	-2610.4243
2622	-2651.441
2623	-2648.6184
2624	-2654.1543
2625	-2680.3855
2626	-2627.605
2627	-2715.5999
2628	-2670.2766
2629	-2608.633
2630	-2646.0515
2631	-2639.4487
2632	-2691.0579
2633	-2615.309
2634	-2642.312
2635	-2665.2102
2636	-2645.2173
2637	-2620.838
2638	-2670.2507
2639	-2697.8257
2640	-2617.9895
2641	-2638.4106
2642	-2688.897
2643	-2628.8518
2644	-2682.1545
2645	-2602.9795
2646	-2628.1365
2647	-2622.5159
2648	-2619.0144
2649	-2650.8438
2650	-2668.5835
2651	-2658.8926
2652	-2608.2798
2653	-2599.0332
2654	-2626.0498
2655	-2687.109
2656	-2637.2915
2657	-2643.626
2658	-2617.8308
2659	-2658.274
2660	-2684.9531
2661	-2651.4622
2662	-2658.7632
2663	-2626.6492
2664	-2640.7278
2665	-2641.8801
2666	-2658.6958
2667	-2615.025
2668	-2701.4
2669	-2620.036
2670	-2627.4214
2671	-2744.8093
2672	-2717.4832
2673	-2645.359
2674	-2652.4622
2675	-2640.238
2676	-2628.7983
2677	-2612.9778
2678	-2608.3027
2679	-2638.9214
2680	-2612.5637
2681	-2606.0
2682	-2682.8547
2683	-2647.499
2684	-2646.519
2685	-2660.8132
2686	-2616.5562
2687	-2661.6157
2688	-2619.2847
2689	-2634.7263
2690	-2639.4414
2691	-2639.159
2692	-2604.0652
2693	-2676.1624
2694	-2657.6345
2695	-2624.7236
2696	-2697.397
2697	-2636.3872
2698	-2662.0403
2699	-2651.141
2700	-2630.6252
2701	-2670.687
2702	-2678.078
2703	-2628.4648
2704	-2598.1792
2705	-2648.4915
2706	-2615.6763
2707	-2622.7969
2708	-2652.1372
2709	-2648.4512
2710	-2608.0007
2711	-2697.201
2712	-2654.2173
2713	-2649.9133
2714	-2619.7725
2715	-2623.6934
2716	-2655.17
2717	-2681.37
2718	-2661.3628
2719	-2603.141
2720	-2652.1956
2721	-2647.6187
2722	-2655.3972
2723	-2653.004
2724	-2627.3025
2725	-2648.566
2726	-2630.2827
2727	-2637.4412
2728	-2599.1216
2729	-2601.0195
2730	-2595.225
2731	-2629.1877
2732	-2631.089
2733	-2639.0972
2734	-2629.4106
2735	-2676.8884
2736	-2666.2644
2737	-2606.9412
2738	-2610.5623
2739	-2691.183
2740	-2607.2898
2741	-2653.632
2742	-2627.998
2743	-2688.2466
2744	-2594.9917
2745	-2659.6772
2746	-2650.8904
2747	-2617.1401
2748	-2671.2097
2749	-2609.7173
2750	-2671.2449
2751	-2608.9902
2752	-2620.964
2753	-2619.8188
2754	-2619.0444
2755	-2624.0579
2756	-2637.3098
2757	-2623.2085
2758	-2622.39
2759	-2622.657
2760	-2621.4604
2761	-2635.0125
2762	-2641.2732
2763	-2618.313
2764	-2628.9832
2765	-2653.9504
2766	-2639.4739
2767	-2618.3535
2768	-2633.0662
2769	-2636.5762
2770	-2616.9375
2771	-2647.3394
2772	-2611.7227
2773	-2638.9595
2774	-2615.299
2775	-2635.692
2776	-2589.4673
2777	-2660.789
2778	-2613.0686
2779	-2628.1982
2780	-2647.8516
2781	-2613.3906
2782	-2637.3884
2783	-2650.269
2784	-2618.2568
2785	-2625.666
2786	-2632.391
2787	-2643.192
2788	-2647.0464
2789	-2631.1807
2790	-2638.8823
2791	-2630.5964
2792	-2663.2214
2793	-2640.7349
2794	-2631.181
2795	-2612.8433
2796	-2718.079
2797	-2631.688
2798	-2627.5247
2799	-2620.3105
2800	-2593.5046
2801	-2628.022
2802	-2676.394
2803	-2613.0496
2804	-2616.5425
2805	-2626.3105
2806	-2595.0132
2807	-2618.9253
2808	-2680.3735
2809	-2642.5664
2810	-2628.226
2811	-2627.337
2812	-2624.335
2813	-2611.3604
2814	-2618.6636
2815	-2630.5488
2816	-2620.083
2817	-2642.545
2818	-2616.6082
2819	-2638.595
2820	-2641.0352
2821	-2628.31
2822	-2625.4666
2823	-2646.7024
2824	-2671.6562
2825	-2632.147
2826	-2632.331
2827	-2661.2944
2828	-2610.0652
2829	-2651.7488
2830	-2619.738
2831	-2622.4087
2832	-2637.564
2833	-2634.408
2834	-2642.3315
2835	-2643.8313
2836	-2639.8643
2837	-2645.065
2838	-2637.7742
2839	-2667.0037
2840	-2609.7563
2841	-2636.3328
2842	-2635.4326
2843	-2609.4849
2844	-2664.9448
2845	-2643.897
2846	-2665.513
2847	-2618.8064
2848	-2679.7532
2849	-2621.9097
2850	-2653.621
2851	-2591.2732
2852	-2603.669
2853	-2624.4207
2854	-2604.952
2855	-2661.9785
2856	-2652.3699
2857	-2680.6777
2858	-2646.938
2859	-2624.8794
2860	-2617.7593
2861	-2635.3228
2862	-2652.9841
2863	-2596.5083
2864	-2655.2659
2865	-2618.1611
2866	-2609.0613
2867	-2633.8718
2868	-2657.7258
2869	-2642.9995
2870	-2680.0825
2871	-2629.7476
2872	-2633.6147
2873	-2654.9585
2874	-2636.4363
2875	-2663.9636
2876	-2656.7515
2877	-2638.5063
2878	-2667.306
2879	-2606.9807
2880	-2654.2078
2881	-2626.067
2882	-2627.9917
2883	-2650.2449
2884	-2623.6523
2885	-2607.7893
2886	-2640.776
2887	-2694.0632
2888	-2624.5757
2889	-2674.2422
2890	-2610.3433
2891	-2611.6133
2892	-2626.8525
2893	-2603.8264
2894	-2621.3745
2895	-2695.4756
2896	-2673.6157
2897	-2644.1348
2898	-2633.4058
2899	-2608.2644
2900	-2651.8313
2901	-2615.909
2902	-2606.8584
2903	-2627.446
2904	-2650.4792
2905	-2653.7788
2906	-2639.3708
2907	-2622.1309
2908	-2660.8257
2909	-2627.5735
2910	-2634.1863
2911	-2632.099
2912	-2626.356
2913	-2631.6196
2914	-2627.9253
2915	-2595.663
2916	-2625.8726
2917	-2667.7449
2918	-2628.6453
2919	-2655.2407
2920	-2753.5156
2921	-2642.8696
2922	-2646.7456
2923	-2612.0066
2924	-2615.7368
2925	-2659.748
2926	-2630.6187
2927	-2622.2517
2928	-2704.0986
2929	-2670.637
2930	-2642.3557
